ט״ו שבט,2/2/2026
טו בשבט,2/2/2026
ט״ז שבט,3/2/2026
י״ז שבט,4/2/2026
י״ח שבט,5/2/2026
י״ט שבט,6/2/2026
כ׳ שבט,7/2/2026
פרשת יתרו,7/2/2026
כ״א שבט,8/2/2026
כ״ב שבט,9/2/2026
כ״ג שבט,10/2/2026
כ״ד שבט,11/2/2026
כ״ה שבט,12/2/2026
כ״ו שבט,13/2/2026
כ״ז שבט,14/2/2026
שבת שקלים,14/2/2026
שבת מברכים חודש אדר,14/2/2026
פרשת משפטים,14/2/2026
כ״ח שבט,15/2/2026
כ״ט שבט,16/2/2026
ל׳ שבט,17/2/2026
ראש חודש אדר,17/2/2026
א׳ אדר תשפ״ו,18/2/2026
ראש חודש אדר,18/2/2026
ב׳ אדר,19/2/2026
ג׳ אדר,20/2/2026
ד׳ אדר,21/2/2026
פרשת תרומה,21/2/2026
ה׳ אדר,22/2/2026
ו׳ אדר,23/2/2026
ז׳ אדר,24/2/2026
ח׳ אדר,25/2/2026
ט׳ אדר,26/2/2026
י׳ אדר,27/2/2026
י״א אדר,28/2/2026
שבת זכור,28/2/2026
פרשת תצוה,28/2/2026
י״ב אדר,1/3/2026
י״ג אדר,2/3/2026
ערב פורים,2/3/2026
י״ד אדר,3/3/2026
פורים,3/3/2026
ט״ו אדר,4/3/2026
שושן פורים,4/3/2026
ט״ז אדר,5/3/2026
י״ז אדר,6/3/2026
י״ח אדר,7/3/2026
שבת פרה,7/3/2026
פרשת כי תשא,7/3/2026
י״ט אדר,8/3/2026
כ׳ אדר,9/3/2026
כ״א אדר,10/3/2026
כ״ב אדר,11/3/2026
כ״ג אדר,12/3/2026
כ״ד אדר,13/3/2026
כ״ה אדר,14/3/2026
שבת החדש,14/3/2026
שבת מברכים חודש ניסן,14/3/2026
פרשת ויקהל-פקודי,14/3/2026
כ״ו אדר,15/3/2026
כ״ז אדר,16/3/2026
כ״ח אדר,17/3/2026
כ״ט אדר,18/3/2026
א׳ ניסן תשפ״ו,19/3/2026
ראש חודש ניסן,19/3/2026
ב׳ ניסן,20/3/2026
ג׳ ניסן,21/3/2026
פרשת ויקרא,21/3/2026
ד׳ ניסן,22/3/2026
ה׳ ניסן,23/3/2026
ו׳ ניסן,24/3/2026
ז׳ ניסן,25/3/2026
ח׳ ניסן,26/3/2026
ט׳ ניסן,27/3/2026
י׳ ניסן,28/3/2026
שבת הגדול,28/3/2026
פרשת צו,28/3/2026
י״א ניסן,29/3/2026
י״ב ניסן,30/3/2026
י״ג ניסן,31/3/2026
י״ד ניסן,1/4/2026
ערב פסח,1/4/2026
ט״ו ניסן,2/4/2026
פסח א׳,2/4/2026
ט״ז ניסן,3/4/2026
פסח ב׳ (חוה״מ),3/4/2026
י״ז ניסן,4/4/2026
פסח ג׳ (חוה״מ),4/4/2026
י״ח ניסן,5/4/2026
פסח ד׳ (חוה״מ),5/4/2026
י״ט ניסן,6/4/2026
פסח ה׳ (חוה״מ),6/4/2026
כ׳ ניסן,7/4/2026
פסח ו׳ (חוה״מ),7/4/2026
כ״א ניסן,8/4/2026
פסח ז׳,8/4/2026
כ״ב ניסן,9/4/2026
כ״ג ניסן,10/4/2026
כ״ד ניסן,11/4/2026
שבת מברכים חודש אייר,11/4/2026
פרשת שמיני,11/4/2026
כ״ה ניסן,12/4/2026
כ״ו ניסן,13/4/2026
כ״ז ניסן,14/4/2026
יום השואה,14/4/2026
כ״ח ניסן,15/4/2026
כ״ט ניסן,16/4/2026
ל׳ ניסן,17/4/2026
ראש חודש אייר,17/4/2026
א׳ אייר תשפ״ו,18/4/2026
ראש חודש אייר,18/4/2026
פרשת תזריע-מצרע,18/4/2026
ב׳ אייר,19/4/2026
ג׳ אייר,20/4/2026
ד׳ אייר,21/4/2026
יום הזכרון,21/4/2026
ה׳ אייר,22/4/2026
יום העצמאות,22/4/2026
ו׳ אייר,23/4/2026
ז׳ אייר,24/4/2026
ח׳ אייר,25/4/2026
פרשת אחרי מות-קדשים,25/4/2026
ט׳ אייר,26/4/2026
י׳ אייר,27/4/2026
י״א אייר,28/4/2026
י״ב אייר,29/4/2026
י״ג אייר,30/4/2026
י״ד אייר,1/5/2026
ט״ו אייר,2/5/2026
פרשת אמור,2/5/2026
ט״ז אייר,3/5/2026
י״ז אייר,4/5/2026
י״ח אייר,5/5/2026
ל״ג בעומר,5/5/2026
י״ט אייר,6/5/2026
כ׳ אייר,7/5/2026
כ״א אייר,8/5/2026
כ״ב אייר,9/5/2026
פרשת בהר-בחקתי,9/5/2026
כ״ג אייר,10/5/2026
כ״ד אייר,11/5/2026
כ״ה אייר,12/5/2026
כ״ו אייר,13/5/2026
כ״ז אייר,14/5/2026
כ״ח אייר,15/5/2026
יום ירושלים,15/5/2026
כ״ט אייר,16/5/2026
שבת מברכים חודש סיון,16/5/2026
פרשת במדבר,16/5/2026
א׳ סיון תשפ״ו,17/5/2026
ראש חודש סיון,17/5/2026
ב׳ סיון,18/5/2026
ג׳ סיון,19/5/2026
ד׳ סיון,20/5/2026
ה׳ סיון,21/5/2026
ערב שבועות,21/5/2026
ו׳ סיון,22/5/2026
שבועות,22/5/2026
ז׳ סיון,23/5/2026
פרשת נשא,23/5/2026
ח׳ סיון,24/5/2026
ט׳ סיון,25/5/2026
י׳ סיון,26/5/2026
י״א סיון,27/5/2026
י״ב סיון,28/5/2026
י״ג סיון,29/5/2026
י״ד סיון,30/5/2026
פרשת בהעלתך,30/5/2026
ט״ו סיון,31/5/2026
ט״ז סיון,1/6/2026
י״ז סיון,2/6/2026
י״ח סיון,3/6/2026
י״ט סיון,4/6/2026
כ׳ סיון,5/6/2026
כ״א סיון,6/6/2026
פרשת שלח־לך,6/6/2026
כ״ב סיון,7/6/2026
כ״ג סיון,8/6/2026
כ״ד סיון,9/6/2026
כ״ה סיון,10/6/2026
כ״ו סיון,11/6/2026
כ״ז סיון,12/6/2026
כ״ח סיון,13/6/2026
שבת מברכים חודש תמוז,13/6/2026
פרשת קורח,13/6/2026
כ״ט סיון,14/6/2026
ל׳ סיון,15/6/2026
ראש חודש תמוז,15/6/2026
א׳ תמוז תשפ״ו,16/6/2026
ראש חודש תמוז,16/6/2026
ב׳ תמוז,17/6/2026
ג׳ תמוז,18/6/2026
ד׳ תמוז,19/6/2026
ה׳ תמוז,20/6/2026
פרשת חקת,20/6/2026
ו׳ תמוז,21/6/2026
ז׳ תמוז,22/6/2026
ח׳ תמוז,23/6/2026
ט׳ תמוז,24/6/2026
י׳ תמוז,25/6/2026
י״א תמוז,26/6/2026
י״ב תמוז,27/6/2026
פרשת בלק,27/6/2026
י״ג תמוז,28/6/2026
י״ד תמוז,29/6/2026
ט״ו תמוז,30/6/2026
ט״ז תמוז,1/7/2026
י״ז תמוז,2/7/2026
צום תמוז,2/7/2026
י״ח תמוז,3/7/2026
י״ט תמוז,4/7/2026
פרשת פינחס,4/7/2026
כ׳ תמוז,5/7/2026
כ״א תמוז,6/7/2026
כ״ב תמוז,7/7/2026
כ״ג תמוז,8/7/2026
כ״ד תמוז,9/7/2026
כ״ה תמוז,10/7/2026
כ״ו תמוז,11/7/2026
שבת מברכים חודש אב,11/7/2026
פרשת מטות-מסעי,11/7/2026
כ״ז תמוז,12/7/2026
כ״ח תמוז,13/7/2026
כ״ט תמוז,14/7/2026
א׳ אב תשפ״ו,15/7/2026
ראש חודש אב,15/7/2026
ב׳ אב,16/7/2026
ג׳ אב,17/7/2026
ד׳ אב,18/7/2026
שבת חזון,18/7/2026
פרשת דברים,18/7/2026
ה׳ אב,19/7/2026
ו׳ אב,20/7/2026
ז׳ אב,21/7/2026
ח׳ אב,22/7/2026
ערב תשעה באב,22/7/2026
ט׳ אב,23/7/2026
תשעה באב,23/7/2026
י׳ אב,24/7/2026
י״א אב,25/7/2026
שבת נחמו,25/7/2026
פרשת ואתחנן,25/7/2026
י״ב אב,26/7/2026
י״ג אב,27/7/2026
י״ד אב,28/7/2026
ט״ו אב,29/7/2026
טו באב,29/7/2026
ט״ז אב,30/7/2026
י״ז אב,31/7/2026
י״ח אב,1/8/2026
פרשת עקב,1/8/2026
י״ט אב,2/8/2026
כ׳ אב,3/8/2026
כ״א אב,4/8/2026
כ״ב אב,5/8/2026
כ״ג אב,6/8/2026
כ״ד אב,7/8/2026
כ״ה אב,8/8/2026
שבת מברכים חודש אלול,8/8/2026
פרשת ראה,8/8/2026
כ״ו אב,9/8/2026
כ״ז אב,10/8/2026
כ״ח אב,11/8/2026
כ״ט אב,12/8/2026
ל׳ אב,13/8/2026
ראש חודש אלול,13/8/2026
א׳ אלול תשפ״ו,14/8/2026
ראש חודש אלול,14/8/2026
ב׳ אלול,15/8/2026
פרשת שופטים,15/8/2026
ג׳ אלול,16/8/2026
ד׳ אלול,17/8/2026
ה׳ אלול,18/8/2026
ו׳ אלול,19/8/2026
ז׳ אלול,20/8/2026
ח׳ אלול,21/8/2026
ט׳ אלול,22/8/2026
פרשת כי־תצא,22/8/2026
י׳ אלול,23/8/2026
י״א אלול,24/8/2026
י״ב אלול,25/8/2026
י״ג אלול,26/8/2026
י״ד אלול,27/8/2026
ט״ו אלול,28/8/2026
ט״ז אלול,29/8/2026
פרשת כי־תבוא,29/8/2026
י״ז אלול,30/8/2026
י״ח אלול,31/8/2026
י״ט אלול,1/9/2026
כ׳ אלול,2/9/2026
כ״א אלול,3/9/2026
כ״ב אלול,4/9/2026
כ״ג אלול,5/9/2026
פרשת נצבים-וילך,5/9/2026
כ״ד אלול,6/9/2026
כ״ה אלול,7/9/2026
כ״ו אלול,8/9/2026
כ״ז אלול,9/9/2026
כ״ח אלול,10/9/2026
כ״ט אלול,11/9/2026
ערב ראש השנה,11/9/2026
א׳ תשרי תשפ״ז,12/9/2026
ראש השנה 5787,12/9/2026
ב׳ תשרי,13/9/2026
ראש השנה ב׳,13/9/2026
ג׳ תשרי,14/9/2026
צום גדליה,14/9/2026
ד׳ תשרי,15/9/2026
ה׳ תשרי,16/9/2026
ו׳ תשרי,17/9/2026
ז׳ תשרי,18/9/2026
ח׳ תשרי,19/9/2026
שבת שובה,19/9/2026
פרשת האזינו,19/9/2026
ט׳ תשרי,20/9/2026
ערב יום כפור,20/9/2026
י׳ תשרי,21/9/2026
יום כפור,21/9/2026
י״א תשרי,22/9/2026
י״ב תשרי,23/9/2026
י״ג תשרי,24/9/2026
י״ד תשרי,25/9/2026
ערב סוכות,25/9/2026
ט״ו תשרי,26/9/2026
חג סוכות,26/9/2026
ט״ז תשרי,27/9/2026
סוכות ב׳ (חוה״מ),27/9/2026
י״ז תשרי,28/9/2026
סוכות ג׳ (חוה״מ),28/9/2026
י״ח תשרי,29/9/2026
סוכות ד׳ (חוה״מ),29/9/2026
י״ט תשרי,30/9/2026
סוכות ה׳ (חוה״מ),30/9/2026
כ׳ תשרי,1/10/2026
סוכות ו׳ (חוה״מ),1/10/2026
כ״א תשרי,2/10/2026
סוכות ז׳ (הושענא רבה),2/10/2026
כ״ב תשרי,3/10/2026
שמיני עצרת,3/10/2026
כ״ג תשרי,4/10/2026
כ״ד תשרי,5/10/2026
כ״ה תשרי,6/10/2026
כ״ו תשרי,7/10/2026
כ״ז תשרי,8/10/2026
כ״ח תשרי,9/10/2026
כ״ט תשרי,10/10/2026
שבת מברכים חודש חשון,10/10/2026
פרשת בראשית,10/10/2026
ל׳ תשרי,11/10/2026
ראש חודש חשון,11/10/2026
א׳ חשון תשפ״ז,12/10/2026
ראש חודש חשון,12/10/2026
ב׳ חשון,13/10/2026
ג׳ חשון,14/10/2026
ד׳ חשון,15/10/2026
ה׳ חשון,16/10/2026
ו׳ חשון,17/10/2026
פרשת נח,17/10/2026
ז׳ חשון,18/10/2026
ח׳ חשון,19/10/2026
ט׳ חשון,20/10/2026
י׳ חשון,21/10/2026
י״א חשון,22/10/2026
י״ב חשון,23/10/2026
י״ג חשון,24/10/2026
פרשת לך־לך,24/10/2026
י״ד חשון,25/10/2026
ט״ו חשון,26/10/2026
ט״ז חשון,27/10/2026
י״ז חשון,28/10/2026
י״ח חשון,29/10/2026
י״ט חשון,30/10/2026
כ׳ חשון,31/10/2026
פרשת וירא,31/10/2026
כ״א חשון,1/11/2026
כ״ב חשון,2/11/2026
כ״ג חשון,3/11/2026
כ״ד חשון,4/11/2026
כ״ה חשון,5/11/2026
כ״ו חשון,6/11/2026
כ״ז חשון,7/11/2026
שבת מברכים חודש כסלו,7/11/2026
פרשת חיי שרה,7/11/2026
כ״ח חשון,8/11/2026
כ״ט חשון,9/11/2026
ל׳ חשון,10/11/2026
ראש חודש כסלו,10/11/2026
א׳ כסלו תשפ״ז,11/11/2026
ראש חודש כסלו,11/11/2026
ב׳ כסלו,12/11/2026
ג׳ כסלו,13/11/2026
ד׳ כסלו,14/11/2026
פרשת תולדות,14/11/2026
ה׳ כסלו,15/11/2026
ו׳ כסלו,16/11/2026
ז׳ כסלו,17/11/2026
ח׳ כסלו,18/11/2026
ט׳ כסלו,19/11/2026
י׳ כסלו,20/11/2026
י״א כסלו,21/11/2026
פרשת ויצא,21/11/2026
י״ב כסלו,22/11/2026
י״ג כסלו,23/11/2026
י״ד כסלו,24/11/2026
ט״ו כסלו,25/11/2026
ט״ז כסלו,26/11/2026
י״ז כסלו,27/11/2026
י״ח כסלו,28/11/2026
פרשת וישלח,28/11/2026
י״ט כסלו,29/11/2026
כ׳ כסלו,30/11/2026
כ״א כסלו,1/12/2026
כ״ב כסלו,2/12/2026
כ״ג כסלו,3/12/2026
כ״ד כסלו,4/12/2026
חנוכה: א׳ נר,4/12/2026
כ״ה כסלו,5/12/2026
חנוכה: ב׳ ,5/12/2026
שבת מברכים חודש טבת,5/12/2026
פרשת וישב,5/12/2026
כ״ו כסלו,6/12/2026
חנוכה: ג׳ ,6/12/2026
כ״ז כסלו,7/12/2026
חנוכה: ד׳ ,7/12/2026
כ״ח כסלו,8/12/2026
חנוכה: ה׳ ,8/12/2026
כ״ט כסלו,9/12/2026
חנוכה: ו׳ ,9/12/2026
ל׳ כסלו,10/12/2026
חנוכה: ז׳ ,10/12/2026
ראש חודש טבת,10/12/2026
א׳ טבת תשפ״ז,11/12/2026
חנוכה: ח׳ ,11/12/2026
ראש חודש טבת,11/12/2026
ב׳ טבת,12/12/2026
חנוכה: יום ח׳,12/12/2026
פרשת מקץ,12/12/2026
ג׳ טבת,13/12/2026
ד׳ טבת,14/12/2026
ה׳ טבת,15/12/2026
ו׳ טבת,16/12/2026
ז׳ טבת,17/12/2026
ח׳ טבת,18/12/2026
ט׳ טבת,19/12/2026
פרשת ויגש,19/12/2026
י׳ טבת,20/12/2026
עשרה בטבת,20/12/2026
י״א טבת,21/12/2026
י״ב טבת,22/12/2026
י״ג טבת,23/12/2026
י״ד טבת,24/12/2026
ט״ו טבת,25/12/2026
ט״ז טבת,26/12/2026
פרשת ויחי,26/12/2026
י״ז טבת,27/12/2026
י״ח טבת,28/12/2026
י״ט טבת,29/12/2026
כ׳ טבת,30/12/2026
כ״א טבת,31/12/2026
כ״ב טבת,1/1/2027
כ״ג טבת,2/1/2027
שבת מברכים חודש שבט,2/1/2027
פרשת שמות,2/1/2027
כ״ד טבת,3/1/2027
כ״ה טבת,4/1/2027
כ״ו טבת,5/1/2027
כ״ז טבת,6/1/2027
כ״ח טבת,7/1/2027
כ״ט טבת,8/1/2027
א׳ שבט תשפ״ז,9/1/2027
ראש חודש שבט,9/1/2027
פרשת וארא,9/1/2027
ב׳ שבט,10/1/2027
ג׳ שבט,11/1/2027
ד׳ שבט,12/1/2027
ה׳ שבט,13/1/2027
ו׳ שבט,14/1/2027
ז׳ שבט,15/1/2027
ח׳ שבט,16/1/2027
פרשת בא,16/1/2027
ט׳ שבט,17/1/2027
י׳ שבט,18/1/2027
י״א שבט,19/1/2027
י״ב שבט,20/1/2027
י״ג שבט,21/1/2027
י״ד שבט,22/1/2027
ט״ו שבט,23/1/2027
טו בשבט,23/1/2027
שבת שירה,23/1/2027
פרשת בשלח,23/1/2027
ט״ז שבט,24/1/2027
י״ז שבט,25/1/2027
י״ח שבט,26/1/2027
י״ט שבט,27/1/2027
כ׳ שבט,28/1/2027
כ״א שבט,29/1/2027
כ״ב שבט,30/1/2027
פרשת יתרו,30/1/2027
כ״ג שבט,31/1/2027
כ״ד שבט,1/2/2027
כ״ה שבט,2/2/2027
כ״ו שבט,3/2/2027
כ״ז שבט,4/2/2027
כ״ח שבט,5/2/2027
כ״ט שבט,6/2/2027
שבת מברכים חודש אדר א׳,6/2/2027
פרשת משפטים,6/2/2027
ל׳ שבט,7/2/2027
ראש חודש אדר א׳,7/2/2027
א׳ אדר א׳ תשפ״ז,8/2/2027
ראש חודש אדר א׳,8/2/2027
ב׳ אדר א׳,9/2/2027
ג׳ אדר א׳,10/2/2027
ד׳ אדר א׳,11/2/2027
ה׳ אדר א׳,12/2/2027
ו׳ אדר א׳,13/2/2027
פרשת תרומה,13/2/2027
ז׳ אדר א׳,14/2/2027
ח׳ אדר א׳,15/2/2027
ט׳ אדר א׳,16/2/2027
י׳ אדר א׳,17/2/2027
י״א אדר א׳,18/2/2027
י״ב אדר א׳,19/2/2027
י״ג אדר א׳,20/2/2027
פרשת תצוה,20/2/2027
י״ד אדר א׳,21/2/2027
פורים קטן,21/2/2027
ט״ו אדר א׳,22/2/2027
ט״ז אדר א׳,23/2/2027
י״ז אדר א׳,24/2/2027
י״ח אדר א׳,25/2/2027
י״ט אדר א׳,26/2/2027
כ׳ אדר א׳,27/2/2027
פרשת כי תשא,27/2/2027
כ״א אדר א׳,28/2/2027
כ״ב אדר א׳,1/3/2027
כ״ג אדר א׳,2/3/2027
כ״ד אדר א׳,3/3/2027
כ״ה אדר א׳,4/3/2027
כ״ו אדר א׳,5/3/2027
כ״ז אדר א׳,6/3/2027
שבת שקלים,6/3/2027
שבת מברכים חודש אדר ב׳,6/3/2027
פרשת ויקהל,6/3/2027
כ״ח אדר א׳,7/3/2027
כ״ט אדר א׳,8/3/2027
ל׳ אדר א׳,9/3/2027
ראש חודש אדר ב׳,9/3/2027
א׳ אדר ב׳ תשפ״ז,10/3/2027
ראש חודש אדר ב׳,10/3/2027
ב׳ אדר ב׳,11/3/2027
ג׳ אדר ב׳,12/3/2027
ד׳ אדר ב׳,13/3/2027
פרשת פקודי,13/3/2027
ה׳ אדר ב׳,14/3/2027
ו׳ אדר ב׳,15/3/2027
ז׳ אדר ב׳,16/3/2027
ח׳ אדר ב׳,17/3/2027
ט׳ אדר ב׳,18/3/2027
י׳ אדר ב׳,19/3/2027
י״א אדר ב׳,20/3/2027
שבת זכור,20/3/2027
פרשת ויקרא,20/3/2027
י״ב אדר ב׳,21/3/2027
י״ג אדר ב׳,22/3/2027
ערב פורים,22/3/2027
י״ד אדר ב׳,23/3/2027
פורים,23/3/2027
ט״ו אדר ב׳,24/3/2027
שושן פורים,24/3/2027
ט״ז אדר ב׳,25/3/2027
י״ז אדר ב׳,26/3/2027
י״ח אדר ב׳,27/3/2027
שבת פרה,27/3/2027
פרשת צו,27/3/2027
י״ט אדר ב׳,28/3/2027
כ׳ אדר ב׳,29/3/2027
כ״א אדר ב׳,30/3/2027
כ״ב אדר ב׳,31/3/2027
כ״ג אדר ב׳,1/4/2027
כ״ד אדר ב׳,2/4/2027
כ״ה אדר ב׳,3/4/2027
שבת החדש,3/4/2027
שבת מברכים חודש ניסן,3/4/2027
פרשת שמיני,3/4/2027
כ״ו אדר ב׳,4/4/2027
כ״ז אדר ב׳,5/4/2027
כ״ח אדר ב׳,6/4/2027
כ״ט אדר ב׳,7/4/2027
א׳ ניסן תשפ״ז,8/4/2027
ראש חודש ניסן,8/4/2027
ב׳ ניסן,9/4/2027
ג׳ ניסן,10/4/2027
פרשת תזריע,10/4/2027
ד׳ ניסן,11/4/2027
ה׳ ניסן,12/4/2027
ו׳ ניסן,13/4/2027
ז׳ ניסן,14/4/2027
ח׳ ניסן,15/4/2027
ט׳ ניסן,16/4/2027
י׳ ניסן,17/4/2027
שבת הגדול,17/4/2027
פרשת מצרע,17/4/2027
י״א ניסן,18/4/2027
י״ב ניסן,19/4/2027
י״ג ניסן,20/4/2027
י״ד ניסן,21/4/2027
ערב פסח,21/4/2027
ט״ו ניסן,22/4/2027
פסח א׳,22/4/2027
ט״ז ניסן,23/4/2027
פסח ב׳ (חוה״מ),23/4/2027
י״ז ניסן,24/4/2027
פסח ג׳ (חוה״מ),24/4/2027
י״ח ניסן,25/4/2027
פסח ד׳ (חוה״מ),25/4/2027
י״ט ניסן,26/4/2027
פסח ה׳ (חוה״מ),26/4/2027
כ׳ ניסן,27/4/2027
פסח ו׳ (חוה״מ),27/4/2027
כ״א ניסן,28/4/2027
פסח ז׳,28/4/2027
כ״ב ניסן,29/4/2027
כ״ג ניסן,30/4/2027
כ״ד ניסן,1/5/2027
שבת מברכים חודש אייר,1/5/2027
פרשת אחרי מות,1/5/2027
כ״ה ניסן,2/5/2027
כ״ו ניסן,3/5/2027
כ״ז ניסן,4/5/2027
יום השואה,4/5/2027
כ״ח ניסן,5/5/2027
כ״ט ניסן,6/5/2027
ל׳ ניסן,7/5/2027
ראש חודש אייר,7/5/2027
א׳ אייר תשפ״ז,8/5/2027
ראש חודש אייר,8/5/2027
פרשת קדשים,8/5/2027
ב׳ אייר,9/5/2027
ג׳ אייר,10/5/2027
ד׳ אייר,11/5/2027
יום הזכרון,11/5/2027
ה׳ אייר,12/5/2027
יום העצמאות,12/5/2027
ו׳ אייר,13/5/2027
ז׳ אייר,14/5/2027
ח׳ אייר,15/5/2027
פרשת אמור,15/5/2027
ט׳ אייר,16/5/2027
י׳ אייר,17/5/2027
י״א אייר,18/5/2027
י״ב אייר,19/5/2027
י״ג אייר,20/5/2027
י״ד אייר,21/5/2027
ט״ו אייר,22/5/2027
פרשת בהר,22/5/2027
ט״ז אייר,23/5/2027
י״ז אייר,24/5/2027
י״ח אייר,25/5/2027
ל״ג בעומר,25/5/2027
י״ט אייר,26/5/2027
כ׳ אייר,27/5/2027
כ״א אייר,28/5/2027
כ״ב אייר,29/5/2027
פרשת בחקתי,29/5/2027
כ״ג אייר,30/5/2027
כ״ד אייר,31/5/2027
כ״ה אייר,1/6/2027
כ״ו אייר,2/6/2027
כ״ז אייר,3/6/2027
כ״ח אייר,4/6/2027
יום ירושלים,4/6/2027
כ״ט אייר,5/6/2027
שבת מברכים חודש סיון,5/6/2027
פרשת במדבר,5/6/2027
א׳ סיון תשפ״ז,6/6/2027
ראש חודש סיון,6/6/2027
ב׳ סיון,7/6/2027
ג׳ סיון,8/6/2027
ד׳ סיון,9/6/2027
ה׳ סיון,10/6/2027
ערב שבועות,10/6/2027
ו׳ סיון,11/6/2027
שבועות,11/6/2027
ז׳ סיון,12/6/2027
פרשת נשא,12/6/2027
ח׳ סיון,13/6/2027
ט׳ סיון,14/6/2027
י׳ סיון,15/6/2027
י״א סיון,16/6/2027
י״ב סיון,17/6/2027
י״ג סיון,18/6/2027
י״ד סיון,19/6/2027
פרשת בהעלתך,19/6/2027
ט״ו סיון,20/6/2027
ט״ז סיון,21/6/2027
י״ז סיון,22/6/2027
י״ח סיון,23/6/2027
י״ט סיון,24/6/2027
כ׳ סיון,25/6/2027
כ״א סיון,26/6/2027
פרשת שלח־לך,26/6/2027
כ״ב סיון,27/6/2027
כ״ג סיון,28/6/2027
כ״ד סיון,29/6/2027
כ״ה סיון,30/6/2027
כ״ו סיון,1/7/2027
כ״ז סיון,2/7/2027
כ״ח סיון,3/7/2027
שבת מברכים חודש תמוז,3/7/2027
פרשת קורח,3/7/2027
כ״ט סיון,4/7/2027
ל׳ סיון,5/7/2027
ראש חודש תמוז,5/7/2027
א׳ תמוז תשפ״ז,6/7/2027
ראש חודש תמוז,6/7/2027
ב׳ תמוז,7/7/2027
ג׳ תמוז,8/7/2027
ד׳ תמוז,9/7/2027
ה׳ תמוז,10/7/2027
פרשת חקת,10/7/2027
ו׳ תמוז,11/7/2027
ז׳ תמוז,12/7/2027
ח׳ תמוז,13/7/2027
ט׳ תמוז,14/7/2027
י׳ תמוז,15/7/2027
י״א תמוז,16/7/2027
י״ב תמוז,17/7/2027
פרשת בלק,17/7/2027
י״ג תמוז,18/7/2027
י״ד תמוז,19/7/2027
ט״ו תמוז,20/7/2027
ט״ז תמוז,21/7/2027
י״ז תמוז,22/7/2027
צום תמוז,22/7/2027
י״ח תמוז,23/7/2027
י״ט תמוז,24/7/2027
פרשת פינחס,24/7/2027
כ׳ תמוז,25/7/2027
כ״א תמוז,26/7/2027
כ״ב תמוז,27/7/2027
כ״ג תמוז,28/7/2027
כ״ד תמוז,29/7/2027
כ״ה תמוז,30/7/2027
כ״ו תמוז,31/7/2027
שבת מברכים חודש אב,31/7/2027
פרשת מטות-מסעי,31/7/2027
כ״ז תמוז,1/8/2027
כ״ח תמוז,2/8/2027
כ״ט תמוז,3/8/2027
א׳ אב תשפ״ז,4/8/2027
ראש חודש אב,4/8/2027
ב׳ אב,5/8/2027
ג׳ אב,6/8/2027
ד׳ אב,7/8/2027
שבת חזון,7/8/2027
פרשת דברים,7/8/2027
ה׳ אב,8/8/2027
ו׳ אב,9/8/2027
ז׳ אב,10/8/2027
ח׳ אב,11/8/2027
ערב תשעה באב,11/8/2027
ט׳ אב,12/8/2027
תשעה באב,12/8/2027
י׳ אב,13/8/2027
י״א אב,14/8/2027
שבת נחמו,14/8/2027
פרשת ואתחנן,14/8/2027
י״ב אב,15/8/2027
י״ג אב,16/8/2027
י״ד אב,17/8/2027
ט״ו אב,18/8/2027
טו באב,18/8/2027
ט״ז אב,19/8/2027
י״ז אב,20/8/2027
י״ח אב,21/8/2027
פרשת עקב,21/8/2027
י״ט אב,22/8/2027
כ׳ אב,23/8/2027
כ״א אב,24/8/2027
כ״ב אב,25/8/2027
כ״ג אב,26/8/2027
כ״ד אב,27/8/2027
כ״ה אב,28/8/2027
שבת מברכים חודש אלול,28/8/2027
פרשת ראה,28/8/2027
כ״ו אב,29/8/2027
כ״ז אב,30/8/2027
כ״ח אב,31/8/2027
כ״ט אב,1/9/2027
ל׳ אב,2/9/2027
ראש חודש אלול,2/9/2027
א׳ אלול תשפ״ז,3/9/2027
ראש חודש אלול,3/9/2027
ב׳ אלול,4/9/2027
פרשת שופטים,4/9/2027
ג׳ אלול,5/9/2027
ד׳ אלול,6/9/2027
ה׳ אלול,7/9/2027
ו׳ אלול,8/9/2027
ז׳ אלול,9/9/2027
ח׳ אלול,10/9/2027
ט׳ אלול,11/9/2027
פרשת כי־תצא,11/9/2027
י׳ אלול,12/9/2027
י״א אלול,13/9/2027
י״ב אלול,14/9/2027
י״ג אלול,15/9/2027
י״ד אלול,16/9/2027
ט״ו אלול,17/9/2027
ט״ז אלול,18/9/2027
פרשת כי־תבוא,18/9/2027
י״ז אלול,19/9/2027
י״ח אלול,20/9/2027
י״ט אלול,21/9/2027
כ׳ אלול,22/9/2027
כ״א אלול,23/9/2027
כ״ב אלול,24/9/2027
כ״ג אלול,25/9/2027
פרשת נצבים-וילך,25/9/2027
כ״ד אלול,26/9/2027
כ״ה אלול,27/9/2027
כ״ו אלול,28/9/2027
כ״ז אלול,29/9/2027
כ״ח אלול,30/9/2027
כ״ט אלול,1/10/2027
ערב ראש השנה,1/10/2027
א׳ תשרי תשפ״ח,2/10/2027
ראש השנה 5788,2/10/2027
ב׳ תשרי,3/10/2027
ראש השנה ב׳,3/10/2027
ג׳ תשרי,4/10/2027
צום גדליה,4/10/2027
ד׳ תשרי,5/10/2027
ה׳ תשרי,6/10/2027
ו׳ תשרי,7/10/2027
ז׳ תשרי,8/10/2027
ח׳ תשרי,9/10/2027
שבת שובה,9/10/2027
פרשת האזינו,9/10/2027
ט׳ תשרי,10/10/2027
ערב יום כפור,10/10/2027
